"id","altura","peso","IMC","sexo","escolaridade","profissao","fumante.f","fumante.n","salario","carros","filhos"
"15230",15230,1.8,75,23.1481481481481,"F","Doutorado","Humanas","Sim",1,3180.6,2,2
"15231",15231,1.8,75,23.1481481481481,"M","Mestrado","Humanas","Não",0,3072.83,3,2
"15232",15232,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Não",0,2827.05,0,2
"15233",15233,1.8,75,23.1481481481481,"F","Doutorado","Humanas","Sim",1,3774.54,1,1
"15234",15234,1.8,75,23.1481481481481,"F","3º Grau","Humanas","Não",0,2015.5,3,1
"15235",15235,1.8,75,23.1481481481481,"F","3º Grau","Exatas","Não",0,2488.64,3,1
"15236",15236,1.8,75,23.1481481481481,"M","1º Grau","Exatas","Não",0,3015.05,1,0
"15237",15237,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Não",0,2908.47,3,0
"15238",15238,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Não",0,3299.73,2,1
"15239",15239,1.8,75,23.1481481481481,"F","PósDoc","Humanas","Não",0,3878.44,3,2
"15240",15240,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Não",0,2963.68,1,0
"15241",15241,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Não",0,2676.07,2,2
"15242",15242,1.8,75,23.1481481481481,"M","Doutorado","Humanas","Sim",1,3393.45,1,1
"15243",15243,1.8,75,23.1481481481481,"F","1º Grau","Exatas","Não",0,3026.65,2,0
"15244",15244,1.8,75,23.1481481481481,"F","3º Grau","Humanas","Sim",1,2321.78,0,1
"15245",15245,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Não",0,2223.54,1,0
"15246",15246,1.8,75,23.1481481481481,"F","2º Grau","Humanas","Não",0,2972.38,3,2
"15247",15247,1.8,75,23.1481481481481,"F","Doutorado","Exatas","Não",0,3615.24,3,2
"15248",15248,1.8,75,23.1481481481481,"M","3º Grau","Biológicas","Não",0,2650.87,3,2
"15249",15249,1.8,75,23.1481481481481,"F","3º Grau","Exatas","Sim",1,2998.98,3,1
"15250",15250,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Não",0,2838.01,1,2
"15251",15251,1.8,75,23.1481481481481,"F","2º Grau","Humanas","Não",0,3385.88,1,0
"15252",15252,1.8,75,23.1481481481481,"M","3º Grau","Biológicas","Não",0,3033.48,1,0
"15253",15253,1.8,75,23.1481481481481,"F","Mestrado","Exatas","Não",0,3357.61,0,0
"15254",15254,1.8,75,23.1481481481481,"F","Mestrado","Biológicas","Sim",1,2652.46,1,1
"15255",15255,1.8,75,23.1481481481481,"F","Doutorado","Biológicas","Não",0,3059.79,3,1
"15256",15256,1.8,75,23.1481481481481,"F","Mestrado","Exatas","Sim",1,2334.42,2,1
"15257",15257,1.8,75,23.1481481481481,"F","Mestrado","Biológicas","Sim",1,3514.35,3,2
"15258",15258,1.8,75,23.1481481481481,"M","Mestrado","Humanas","Não",0,3017.91,1,0
"15259",15259,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Não",0,2549.65,3,2
"15260",15260,1.8,75,23.1481481481481,"F","Doutorado","Exatas","Sim",1,3134.15,1,2
"15261",15261,1.8,75,23.1481481481481,"M","Doutorado","Humanas","Sim",1,2571.22,3,0
"15262",15262,1.8,75,23.1481481481481,"M","Mestrado","Humanas","Não",0,2642.67,2,1
"15263",15263,1.8,75,23.1481481481481,"M","Mestrado","Exatas","Não",0,4064.02,2,1
"15264",15264,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Não",0,3043.18,2,0
"15265",15265,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Não",0,3700.46,0,2
"15266",15266,1.8,75,23.1481481481481,"M","2º Grau","Biológicas","Sim",1,2657.48,1,1
"15267",15267,1.8,75,23.1481481481481,"F","PósDoc","Exatas","Não",0,3214.52,0,1
"15268",15268,1.8,75,23.1481481481481,"F","3º Grau","Humanas","Não",0,2774.07,2,2
"15269",15269,1.8,75,23.1481481481481,"M","Doutorado","Exatas","Não",0,2494.7,3,1
"15270",15270,1.8,75,23.1481481481481,"M","3º Grau","Exatas","Não",0,3205.76,3,0
"15271",15271,1.8,75,23.1481481481481,"F","Doutorado","Exatas","Não",0,2586.81,1,2
"15272",15272,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Não",0,3704.76,0,2
"15273",15273,1.8,75,23.1481481481481,"M","Mestrado","Biológicas","Não",0,3459.74,0,0
"15274",15274,1.8,75,23.1481481481481,"F","Doutorado","Biológicas","Não",0,2944.93,2,2
"15275",15275,1.8,75,23.1481481481481,"M","3º Grau","Biológicas","Não",0,2634.38,3,1
"15276",15276,1.8,75,23.1481481481481,"F","PósDoc","Humanas","Não",0,2464.45,0,0
"15277",15277,1.8,75,23.1481481481481,"F","1º Grau","Exatas","Sim",1,3020.87,1,2
"15278",15278,1.8,75,23.1481481481481,"M","Mestrado","Exatas","Não",0,2955.36,2,0
"15279",15279,1.8,75,23.1481481481481,"F","2º Grau","Biológicas","Não",0,3196.17,1,1
"15280",15280,1.8,75,23.1481481481481,"M","PósDoc","Biológicas","Não",0,3025.91,3,1
"15281",15281,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Não",0,2932.06,3,2
"15282",15282,1.8,75,23.1481481481481,"M","2º Grau","Biológicas","Não",0,3035.78,1,1
"15283",15283,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Sim",1,3239.63,3,1
"15284",15284,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Não",0,3762.94,2,1
"15285",15285,1.8,75,23.1481481481481,"M","Mestrado","Humanas","Sim",1,3018.16,3,2
"15286",15286,1.8,75,23.1481481481481,"F","2º Grau","Exatas","Sim",1,2906.24,0,0
"15287",15287,1.8,75,23.1481481481481,"F","PósDoc","Biológicas","Não",0,3455.01,2,0
"15288",15288,1.8,75,23.1481481481481,"F","3º Grau","Exatas","Sim",1,2556.65,1,2
"15289",15289,1.8,75,23.1481481481481,"F","1º Grau","Exatas","Não",0,2977.92,0,0
"15290",15290,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Sim",1,2829.64,3,2
"15291",15291,1.8,75,23.1481481481481,"M","3º Grau","Biológicas","Sim",1,3572.45,2,1
"15292",15292,1.8,75,23.1481481481481,"F","Doutorado","Biológicas","Sim",1,3329.72,1,2
"15293",15293,1.8,75,23.1481481481481,"F","1º Grau","Exatas","Não",0,2563.54,2,1
"15294",15294,1.8,75,23.1481481481481,"F","Mestrado","Biológicas","Não",0,2225.75,2,0
"15295",15295,1.8,75,23.1481481481481,"M","1º Grau","Exatas","Sim",1,2872.36,2,2
"15296",15296,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Sim",1,3468.54,2,1
"15297",15297,1.8,75,23.1481481481481,"M","3º Grau","Humanas","Sim",1,3135.01,0,2
"15298",15298,1.8,75,23.1481481481481,"F","3º Grau","Humanas","Não",0,2998.3,1,0
"15299",15299,1.8,75,23.1481481481481,"F","2º Grau","Biológicas","Sim",1,3178.85,1,0
"15300",15300,1.8,75,23.1481481481481,"F","2º Grau","Exatas","Não",0,3414.35,0,1
"15301",15301,1.8,75,23.1481481481481,"M","3º Grau","Biológicas","Não",0,3574.96,0,1
"15302",15302,1.8,75,23.1481481481481,"F","3º Grau","Exatas","Não",0,3025.57,2,0
"15303",15303,1.8,75,23.1481481481481,"F","1º Grau","Biológicas","Não",0,2672.57,2,0
"15304",15304,1.8,75,23.1481481481481,"M","Doutorado","Humanas","Sim",1,2592.35,0,0
"15305",15305,1.8,75,23.1481481481481,"F","Doutorado","Biológicas","Não",0,3151.29,0,0
"15306",15306,1.8,75,23.1481481481481,"F","2º Grau","Biológicas","Sim",1,3644.91,0,1
"15307",15307,1.8,75,23.1481481481481,"F","2º Grau","Humanas","Não",0,3622.11,2,1
"15308",15308,1.8,75,23.1481481481481,"M","2º Grau","Humanas","Não",0,3439.98,1,1
"15309",15309,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Sim",1,2838.39,1,0
"15310",15310,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Não",0,2516.41,2,2
"15311",15311,1.8,75,23.1481481481481,"F","Mestrado","Humanas","Sim",1,1870.87,1,1
"15312",15312,1.8,75,23.1481481481481,"F","PósDoc","Humanas","Sim",1,3465.37,1,0
"15313",15313,1.8,75,23.1481481481481,"F","Mestrado","Humanas","Não",0,2769.93,1,1
"15314",15314,1.8,75,23.1481481481481,"F","Doutorado","Biológicas","Sim",1,3766.89,1,0
"15315",15315,1.8,75,23.1481481481481,"M","3º Grau","Humanas","Não",0,3571.42,2,1
"15316",15316,1.8,75,23.1481481481481,"M","1º Grau","Biológicas","Sim",1,3516.91,2,1
"15317",15317,1.8,75,23.1481481481481,"M","Mestrado","Humanas","Sim",1,3783.15,3,0
"15318",15318,1.8,75,23.1481481481481,"M","Mestrado","Exatas","Sim",1,3254.08,0,0
"15319",15319,1.8,75,23.1481481481481,"M","PósDoc","Biológicas","Não",0,3133.95,1,1
"15320",15320,1.8,75,23.1481481481481,"F","PósDoc","Biológicas","Sim",1,2690.02,2,0
"15321",15321,1.8,75,23.1481481481481,"M","1º Grau","Biológicas","Não",0,3010.2,0,2
"15322",15322,1.8,75,23.1481481481481,"M","Doutorado","Exatas","Sim",1,2415.94,3,0
"15323",15323,1.8,75,23.1481481481481,"M","Mestrado","Biológicas","Não",0,2433.66,3,0
"15324",15324,1.8,75,23.1481481481481,"F","1º Grau","Exatas","Não",0,2535.82,2,2
"15325",15325,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Não",0,2767.05,1,0
"15326",15326,1.8,75,23.1481481481481,"F","2º Grau","Humanas","Sim",1,2314.44,1,1
"15327",15327,1.8,75,23.1481481481481,"M","PósDoc","Biológicas","Não",0,3949.06,2,2
"15328",15328,1.8,75,23.1481481481481,"M","Mestrado","Biológicas","Não",0,2882.26,1,0
"15329",15329,1.8,75,23.1481481481481,"F","2º Grau","Biológicas","Não",0,3197.31,2,2
"15330",15330,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Sim",1,2769.12,0,0
"15331",15331,1.8,75,23.1481481481481,"M","1º Grau","Exatas","Sim",1,3016.17,0,2
"15332",15332,1.8,75,23.1481481481481,"F","1º Grau","Biológicas","Sim",1,2377.31,2,2
"15333",15333,1.8,75,23.1481481481481,"F","PósDoc","Exatas","Sim",1,3188.38,1,1
"15334",15334,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Sim",1,2252.4,3,1
"15335",15335,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Sim",1,2449.68,2,0
"15336",15336,1.8,75,23.1481481481481,"F","Mestrado","Exatas","Sim",1,3076.27,2,0
"15337",15337,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Não",0,2259.76,1,1
"15338",15338,1.8,75,23.1481481481481,"F","Doutorado","Biológicas","Não",0,2782.45,3,2
"15339",15339,1.8,75,23.1481481481481,"M","Mestrado","Humanas","Não",0,2085.13,3,1
"15340",15340,1.8,75,23.1481481481481,"F","Doutorado","Humanas","Sim",1,2744.17,3,1
"15341",15341,1.8,75,23.1481481481481,"F","PósDoc","Exatas","Não",0,2729.64,0,2
"15342",15342,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Não",0,3756.69,1,0
"15343",15343,1.8,75,23.1481481481481,"F","PósDoc","Exatas","Sim",1,2910.48,2,1
"15344",15344,1.8,75,23.1481481481481,"M","3º Grau","Exatas","Sim",1,3002.88,0,1
"15345",15345,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Não",0,2435.75,1,1
"15346",15346,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Sim",1,2903.38,0,2
"15347",15347,1.8,75,23.1481481481481,"M","3º Grau","Exatas","Sim",1,2915.04,3,0
"15348",15348,1.8,75,23.1481481481481,"F","PósDoc","Humanas","Não",0,4039.54,3,2
"15349",15349,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Não",0,3091.77,3,0
"15350",15350,1.8,75,23.1481481481481,"M","1º Grau","Biológicas","Não",0,2758.64,2,2
"15351",15351,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Sim",1,3149.45,0,0
"15352",15352,1.8,75,23.1481481481481,"M","Mestrado","Humanas","Não",0,2873.95,2,1
"15353",15353,1.8,75,23.1481481481481,"F","1º Grau","Biológicas","Não",0,3361.15,3,0
"15354",15354,1.8,75,23.1481481481481,"F","PósDoc","Biológicas","Não",0,3342.14,1,1
"15355",15355,1.8,75,23.1481481481481,"F","1º Grau","Exatas","Não",0,3053.85,1,2
"15356",15356,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Não",0,3217.68,2,0
"15357",15357,1.8,75,23.1481481481481,"F","2º Grau","Humanas","Não",0,3845.57,1,0
"15358",15358,1.8,75,23.1481481481481,"M","3º Grau","Humanas","Não",0,2981.26,3,2
"15359",15359,1.8,75,23.1481481481481,"F","Doutorado","Exatas","Não",0,3165.78,0,1
"15360",15360,1.8,75,23.1481481481481,"F","Doutorado","Biológicas","Não",0,2785.66,3,1
"15361",15361,1.8,75,23.1481481481481,"F","PósDoc","Biológicas","Não",0,3054.55,3,0
"15362",15362,1.8,75,23.1481481481481,"M","Mestrado","Exatas","Sim",1,2885.91,3,2
"15363",15363,1.8,75,23.1481481481481,"F","1º Grau","Exatas","Sim",1,2254.24,1,1
"15364",15364,1.8,75,23.1481481481481,"M","Mestrado","Exatas","Sim",1,2677.42,0,2
"15365",15365,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Sim",1,3141.42,3,1
"15366",15366,1.8,75,23.1481481481481,"F","2º Grau","Humanas","Não",0,2880.29,1,1
"15367",15367,1.8,75,23.1481481481481,"F","Doutorado","Biológicas","Sim",1,3232.88,3,0
"15368",15368,1.8,75,23.1481481481481,"M","Doutorado","Exatas","Não",0,3213.93,0,0
"15369",15369,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Não",0,3358.11,2,0
"15370",15370,1.8,75,23.1481481481481,"F","1º Grau","Exatas","Não",0,3221.15,0,1
"15371",15371,1.8,75,23.1481481481481,"M","1º Grau","Exatas","Sim",1,3030.76,3,1
"15372",15372,1.8,75,23.1481481481481,"M","3º Grau","Biológicas","Não",0,2947.37,0,1
"15373",15373,1.8,75,23.1481481481481,"F","2º Grau","Biológicas","Não",0,3015.72,3,2
"15374",15374,1.8,75,23.1481481481481,"M","3º Grau","Biológicas","Não",0,2758.54,3,0
"15375",15375,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Não",0,3093.9,1,2
"15376",15376,1.8,75,23.1481481481481,"M","2º Grau","Humanas","Não",0,2763.62,3,1
"15377",15377,1.8,75,23.1481481481481,"F","2º Grau","Exatas","Não",0,2798.02,3,2
"15378",15378,1.8,75,23.1481481481481,"M","PósDoc","Biológicas","Não",0,2808.22,2,0
"15379",15379,1.8,75,23.1481481481481,"F","3º Grau","Exatas","Não",0,2617.75,0,1
"15380",15380,1.8,75,23.1481481481481,"M","3º Grau","Humanas","Não",0,3012.08,1,0
"15381",15381,1.8,75,23.1481481481481,"F","Doutorado","Biológicas","Não",0,2863.28,3,1
"15382",15382,1.8,75,23.1481481481481,"F","2º Grau","Humanas","Não",0,2699.5,2,1
"15383",15383,1.8,75,23.1481481481481,"M","Mestrado","Exatas","Não",0,3588.12,3,0
"15384",15384,1.8,75,23.1481481481481,"M","PósDoc","Biológicas","Não",0,2394.93,1,2
"15385",15385,1.8,75,23.1481481481481,"F","1º Grau","Biológicas","Não",0,2480.51,2,1
"15386",15386,1.8,75,23.1481481481481,"M","2º Grau","Biológicas","Não",0,3412.51,3,0
"15387",15387,1.8,75,23.1481481481481,"M","Doutorado","Humanas","Não",0,3231.95,0,2
"15388",15388,1.8,75,23.1481481481481,"F","Doutorado","Exatas","Não",0,3918.23,3,2
"15389",15389,1.8,75,23.1481481481481,"M","1º Grau","Exatas","Sim",1,2217.61,2,2
"15390",15390,1.8,75,23.1481481481481,"F","2º Grau","Humanas","Não",0,3182.85,2,2
"15391",15391,1.8,75,23.1481481481481,"F","2º Grau","Humanas","Não",0,3035.98,0,1
"15392",15392,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Sim",1,2807.04,2,2
"15393",15393,1.8,75,23.1481481481481,"F","3º Grau","Exatas","Não",0,3364.54,0,2
"15394",15394,1.8,75,23.1481481481481,"F","3º Grau","Humanas","Não",0,3166.21,1,1
"15395",15395,1.8,75,23.1481481481481,"F","3º Grau","Humanas","Sim",1,3293.03,0,1
"15396",15396,1.8,75,23.1481481481481,"F","Mestrado","Biológicas","Não",0,2715.02,1,2
"15397",15397,1.8,75,23.1481481481481,"F","Mestrado","Exatas","Não",0,3070.74,2,1
"15398",15398,1.8,75,23.1481481481481,"F","2º Grau","Humanas","Sim",1,2830.82,0,2
"15399",15399,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Não",0,3252.05,0,0
"15400",15400,1.8,75,23.1481481481481,"M","2º Grau","Biológicas","Não",0,2624.8,3,1
"15401",15401,1.8,75,23.1481481481481,"F","PósDoc","Exatas","Não",0,3266.56,1,1
"15402",15402,1.8,75,23.1481481481481,"M","3º Grau","Exatas","Sim",1,2759.56,0,1
"15403",15403,1.8,75,23.1481481481481,"M","PósDoc","Biológicas","Não",0,3055.78,1,2
"15404",15404,1.8,75,23.1481481481481,"M","3º Grau","Exatas","Não",0,3824.38,2,2
"15405",15405,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Não",0,2938.97,1,0
"15406",15406,1.8,75,23.1481481481481,"F","1º Grau","Biológicas","Sim",1,2572.72,1,2
"15407",15407,1.8,75,23.1481481481481,"F","1º Grau","Biológicas","Não",0,2480.77,0,2
"15408",15408,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Não",0,2911.53,2,1
"15409",15409,1.8,75,23.1481481481481,"M","3º Grau","Exatas","Não",0,3105.98,3,2
"15410",15410,1.8,75,23.1481481481481,"M","1º Grau","Biológicas","Não",0,3809.99,0,1
"15411",15411,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Não",0,2493.7,0,1
"15412",15412,1.8,75,23.1481481481481,"M","Mestrado","Humanas","Não",0,3285.98,2,0
"15413",15413,1.8,75,23.1481481481481,"F","2º Grau","Biológicas","Sim",1,3219.71,0,0
"15414",15414,1.8,75,23.1481481481481,"F","Doutorado","Humanas","Não",0,3101.01,1,1
"15415",15415,1.8,75,23.1481481481481,"F","2º Grau","Exatas","Sim",1,3180.8,3,2
"15416",15416,1.8,75,23.1481481481481,"F","PósDoc","Exatas","Não",0,2843.27,3,0
"15417",15417,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Não",0,3454.34,1,0
"15418",15418,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Não",0,3103.4,3,0
"15419",15419,1.8,75,23.1481481481481,"F","PósDoc","Humanas","Não",0,3166.91,1,2
"15420",15420,1.8,75,23.1481481481481,"F","Doutorado","Humanas","Sim",1,2905.81,1,1
"15421",15421,1.8,75,23.1481481481481,"M","Doutorado","Humanas","Não",0,1792.82,2,0
"15422",15422,1.8,75,23.1481481481481,"M","2º Grau","Humanas","Não",0,3291.81,1,1
"15423",15423,1.8,75,23.1481481481481,"F","Mestrado","Exatas","Não",0,2138.78,0,1
"15424",15424,1.8,75,23.1481481481481,"M","1º Grau","Exatas","Não",0,3269.23,0,0
"15425",15425,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Não",0,3584.62,1,0
"15426",15426,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Não",0,2900.62,3,0
"15427",15427,1.8,75,23.1481481481481,"F","Doutorado","Exatas","Não",0,3447.38,3,2
"15428",15428,1.8,75,23.1481481481481,"F","Mestrado","Humanas","Sim",1,3339.91,2,1
"15429",15429,1.8,75,23.1481481481481,"M","Doutorado","Humanas","Não",0,3135.53,2,0
"15430",15430,1.8,75,23.1481481481481,"F","Doutorado","Biológicas","Não",0,2999.69,3,1
"15431",15431,1.8,75,23.1481481481481,"F","Mestrado","Humanas","Sim",1,3157.41,1,1
"15432",15432,1.8,75,23.1481481481481,"F","2º Grau","Biológicas","Não",0,2589.79,2,2
"15433",15433,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Não",0,2720.28,0,2
"15434",15434,1.8,75,23.1481481481481,"F","PósDoc","Humanas","Sim",1,2429.92,1,0
"15435",15435,1.8,75,23.1481481481481,"M","3º Grau","Exatas","Sim",1,2154.92,2,2
"15436",15436,1.8,75,23.1481481481481,"F","3º Grau","Humanas","Sim",1,3194.28,3,2
"15437",15437,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Sim",1,3110.36,2,2
"15438",15438,1.8,75,23.1481481481481,"M","Mestrado","Humanas","Não",0,3555.74,3,0
"15439",15439,1.8,75,23.1481481481481,"M","1º Grau","Exatas","Não",0,2649.34,3,0
"15440",15440,1.8,75,23.1481481481481,"M","3º Grau","Exatas","Não",0,3139.84,3,2
"15441",15441,1.8,75,23.1481481481481,"F","1º Grau","Exatas","Sim",1,2207.62,0,1
"15442",15442,1.8,75,23.1481481481481,"F","Mestrado","Exatas","Não",0,3197.04,3,0
"15443",15443,1.8,75,23.1481481481481,"F","3º Grau","Exatas","Não",0,3153.93,1,0
"15444",15444,1.8,75,23.1481481481481,"M","Mestrado","Biológicas","Não",0,3841.8,3,1
"15445",15445,1.8,75,23.1481481481481,"F","PósDoc","Biológicas","Não",0,3612.43,1,1
"15446",15446,1.8,75,23.1481481481481,"M","3º Grau","Biológicas","Não",0,3066.33,1,0
"15447",15447,1.8,75,23.1481481481481,"F","Mestrado","Humanas","Sim",1,3165.11,3,1
"15448",15448,1.8,75,23.1481481481481,"F","1º Grau","Biológicas","Sim",1,2917.35,2,2
"15449",15449,1.8,75,23.1481481481481,"M","2º Grau","Biológicas","Não",0,2553.52,0,0
"15450",15450,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Não",0,3228.41,2,0
"15451",15451,1.8,75,23.1481481481481,"F","3º Grau","Humanas","Sim",1,2797.64,0,2
"15452",15452,1.8,75,23.1481481481481,"F","Mestrado","Exatas","Não",0,3006.2,1,0
"15453",15453,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Não",0,3249.37,1,0
"15454",15454,1.8,75,23.1481481481481,"M","Doutorado","Humanas","Não",0,3010.12,0,0
"15455",15455,1.8,75,23.1481481481481,"M","Mestrado","Humanas","Sim",1,3235.29,3,2
"15456",15456,1.8,75,23.1481481481481,"F","1º Grau","Exatas","Sim",1,2827,3,0
"15457",15457,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Não",0,2734.52,3,2
"15458",15458,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Sim",1,3177.38,0,1
"15459",15459,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Não",0,2671.62,0,2
"15460",15460,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Não",0,3284.29,3,1
"15461",15461,1.8,75,23.1481481481481,"M","Doutorado","Exatas","Sim",1,2463.18,1,1
"15462",15462,1.8,75,23.1481481481481,"F","2º Grau","Humanas","Sim",1,2909,2,1
"15463",15463,1.8,75,23.1481481481481,"F","PósDoc","Biológicas","Não",0,2789.03,2,0
"15464",15464,1.8,75,23.1481481481481,"F","PósDoc","Exatas","Sim",1,2938.38,3,1
"15465",15465,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Sim",1,3738.13,2,2
"15466",15466,1.8,75,23.1481481481481,"F","PósDoc","Biológicas","Não",0,3168.28,1,2
"15467",15467,1.8,75,23.1481481481481,"M","Doutorado","Humanas","Sim",1,2848.16,0,1
"15468",15468,1.8,75,23.1481481481481,"F","PósDoc","Biológicas","Sim",1,2881.41,1,1
"15469",15469,1.8,75,23.1481481481481,"F","Mestrado","Biológicas","Não",0,2748.08,0,1
"15470",15470,1.8,75,23.1481481481481,"F","Mestrado","Humanas","Não",0,2734.38,3,1
"15471",15471,1.8,75,23.1481481481481,"M","1º Grau","Exatas","Sim",1,3173.9,2,1
"15472",15472,1.8,75,23.1481481481481,"M","2º Grau","Biológicas","Sim",1,3244.8,0,2
"15473",15473,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Não",0,2894.06,1,0
"15474",15474,1.8,75,23.1481481481481,"F","Doutorado","Humanas","Não",0,2682.79,3,2
"15475",15475,1.8,75,23.1481481481481,"M","PósDoc","Biológicas","Não",0,3293.08,1,1
"15476",15476,1.8,75,23.1481481481481,"F","3º Grau","Humanas","Sim",1,3140.12,1,2
"15477",15477,1.8,75,23.1481481481481,"M","3º Grau","Humanas","Não",0,2975.69,1,0
"15478",15478,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Não",0,3161.48,2,2
"15479",15479,1.8,75,23.1481481481481,"M","1º Grau","Exatas","Não",0,3027.47,3,1
"15480",15480,1.8,75,23.1481481481481,"M","Doutorado","Humanas","Sim",1,3049.1,0,1
"15481",15481,1.8,75,23.1481481481481,"M","Doutorado","Exatas","Sim",1,3392.03,3,1
